id,name,num_bedrooms,bedroom_type,num_of_beds,num_of_bathrooms,bathroom_type,host_name,borough,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
925671449931187449,Bed and breakfast in Queens,1,bedroom,1,1.5,baths,Jhon Andres,Queens,Jamaica,40.67608740000001,-73.7786624,Private room,45,30,75,2023-11-30,11.97,4,136,75,
873042603262132939,Home in Queens,1,bedroom,1,1,bath,Juan,Queens,East Elmhurst,40.7649385,-73.8743534,Private room,65,30,60,2023-11-30,6.95,2,364,60,
731381060585525525,Rental unit in Queens,2,bedrooms,3,1,bath,Harold,Queens,Glendale,40.6983,-73.89424,Entire home/apt,93,30,98,2023-11-30,6.46,3,365,73,
713202659076393595,Farm stay in Queens,1,bedroom,1,1,private,Scarlet,Queens,Howard Beach,40.66043953214947,-73.8414141,Private room,99,30,55,2023-11-30,5.91,1,364,55,
564281474587681881,Rental unit in Brooklyn,1, Studio ,1,1,shared,Nicole,Brooklyn,Sunset Park,40.66108,-73.99255,Private room,91,30,126,2023-11-30,5.63,5,365,49,
945297,Rental unit in New York,1,bedroom,1,1,shared,Seth,Manhattan,East Village,40.73024,-73.98147,Private room,95,30,707,2023-11-30,5.38,1,328,61,
705960660317173546,Place to stay in Brooklyn,1,bedroom,1,1,private,Morlisa,Brooklyn,East Flatbush,40.6484658,-73.9174968,Private room,193,30,86,2023-11-30,5.35,1,364,75,
53612216,Condo in Brooklyn,1,bedroom,1,1,bath,Hershey,Brooklyn,Bedford-Stuyvesant,40.67985,-73.94145,Entire home/apt,198,30,123,2023-11-30,4.86,10,365,57,
790527792300128395,Rental unit in Brooklyn,1,bedroom,1,1.5,baths,Jensupang,Brooklyn,Williamsburg,40.71018646,-73.94375169,Private room,175,30,54,2023-11-30,4.68,3,270,54,
787088664025716508,Rental unit in New York,5,bedrooms,5,2,baths,Heather,Manhattan,Upper West Side,40.799851815537345,-73.96859967,Entire home/apt,450,30,58,2023-11-30,4.64,2,157,55,
47294439,Rental unit in Brooklyn,3,bedrooms,4,1,bath,Lisa,Brooklyn,Greenpoint,40.72284,-73.94597,Entire home/apt,120,30,154,2023-11-30,4.52,1,30,46,
646258324909440669,Home in Queens,3,bedrooms,3,2,baths,Tisha,Queens,Howard Beach,40.6556073,-73.8289375,Entire home/apt,249,30,75,2023-11-30,4.29,1,329,43,
23726935,Rental unit in Brooklyn,1,bedroom,2,1,bath,Starr,Brooklyn,Flatbush,40.64062,-73.9581,Entire home/apt,100,30,101,2023-11-30,4.24,3,0,54,
553895768024091783,Rental unit in Brooklyn,1,bedroom,1,1,bath,Steffi,Brooklyn,Flatbush,40.6479,-73.95481,Entire home/apt,197,30,97,2023-11-30,4.19,1,156,32,
35235326,Townhouse in Brooklyn,1,bedroom,1,1,private,Angelica,Brooklyn,Bushwick,40.6948,-73.91417,Private room,70,30,231,2023-11-30,4.13,3,365,47,
762286860548970446,Condo in Brooklyn,3,bedrooms,3,2,baths,Eric,Brooklyn,Bedford-Stuyvesant,40.683031631704516,-73.91640386,Entire home/apt,225,30,25,2023-11-30,3.95,1,0,25,
835034745398769498,Rental unit in The Bronx,1,bedroom,1,1,bath,Dyar,Bronx,Allerton,40.86747099999999,-73.861057,Entire home/apt,120,30,40,2023-11-30,3.86,5,189,40,
